ticker_h,CIK,EIN,FY,CEO Names,10-K Total Word Count,LTS Total Word Count,LTS Promo Word Count,LTS Preven Word Count,LTS Promo Words Proportion of LTS Total Word Count,LTS Preven Words Proportion of LTS Total Word Count
IDT,1005731.0,22-3415045,2010,Howard Jonas,54783,973,114,33,0.117564544,0.033742232000000004
IDT,1005731.0,22-3415046,2011,Howard Jonas,49182,960,41,44,0.042574747,0.046260529
IDT,1005731.0,22-3415047,2013,Samuel Shmuel Jonas,54378,962,38,41,0.03927835,0.042567380999999994
IDT,1005731.0,22-3415048,2015,Samuel Shmuel Jonas,29471,870,29,63,0.033585167,0.07208329599999999
IDT,1005731.0,22-3415049,2016,Samuel Shmuel Jonas,32018,999,57,14,0.057199177999999996,0.014506448
IDT,1005731.0,22-3415050,2017,Samuel Shmuel Jonas,35773,990,80,43,0.080725137,0.043868278
IDT,1005731.0,22-3415051,2018,Samuel Shmuel Jonas,35313,783,39,41,0.049946199000000004,0.051948111
IDT,1005731.0,22-3415052,2019,Samuel Shmuel Jonas,36189,956,62,42,0.06473955,0.043479622
INFO,1598014.0,001-36495,2016,Jerre Stead ,34679,1415,163,88,0.11543390099999999,0.062156101
INFO,1598014.0,001-36496,2017,Lance Uggla ,53308,1560,50,121,0.032197263999999996,0.07742176099999999
INFO,1598014.0,001-36497,2018,Lance Uggla ,53153,1235,86,105,0.06961448,0.084787275
INFO,1598014.0,001-36498,2019,Lance Uggla ,26199,1546,82,44,0.053287437,0.02825984
ITW,49826.0,36-1258310,2000,James W. Griffith ,42941,1005,63,24,0.062376905,0.023463706
ITW,49826.0,36-1258311,2001,James W. Griffith ,47533,1045,45,53,0.04323517,0.050323936
ITW,49826.0,36-1258312,2002,James W. Griffith ,50169,828,54,13,0.06564085900000001,0.016089175
ITW,49826.0,36-1258313,2003,James W. Griffith ,36377,1836,124,143,0.06774575599999999,0.077975785
ITW,49826.0,36-1258314,2004,James W. Griffith ,34045,1146,49,53,0.042912589,0.045855455999999996
ITW,49826.0,36-1258315,2005,David Blakeney Speer,49332,2159,198,93,0.091730848,0.043198648
ITW,49826.0,36-1258316,2006,David Blakeney Speer,47735,1084,39,64,0.035653671,0.05863663400000001
ITW,49826.0,36-1258317,2007,David Blakeney Speer,48898,1073,50,36,0.046559271,0.033193371
ITW,49826.0,36-1258318,2008,David Blakeney Speer,51081,862,80,56,0.093158434,0.064480836
ITW,49826.0,36-1258319,2009,David Blakeney Speer,39944,888,106,65,0.118900196,0.072762667
ITW,49826.0,36-1258320,2010,David Blakeney Speer,47385,2310,154,107,0.066546134,0.046489973
ITW,49826.0,36-1258321,2011,David Blakeney Speer,28028,1871,64,166,0.034255151,0.088460806
ITW,49826.0,36-1258322,2012,Scott Santi ,52077,2386,290,54,0.121663714,0.022753673
ITW,49826.0,36-1258323,2014,Scott Santi ,40157,827,55,21,0.06597280400000001,0.025864361000000002
ITW,49826.0,36-1258324,2015,Scott Santi ,36311,1697,301,25,0.17734013399999998,0.014500006000000001
ITW,49826.0,36-1258325,2017,Scott Santi ,37035,2104,93,55,0.044409929,0.026202429
ITW,49826.0,36-1258326,2018,Scott Santi ,34062,1157,79,28,0.06847395099999999,0.024290928
ITW,49826.0,36-1258327,2019,Scott Santi ,34911,892,63,14,0.071126543,0.016089848
IHC,701869.0,58-1407235,2002,Roy T.K. Thung ,50460,1503,145,55,0.09672512400000001,0.036832167
IHC,701869.0,58-1407236,2003,Roy T.K. Thung ,53566,1343,132,49,0.09814746099999999,0.036416372999999995
IHC,701869.0,58-1407237,2004,Roy T.K. Thung ,45229,1083,125,57,0.115659039,0.05246515400000001
IHC,701869.0,58-1407238,2005,Roy T.K. Thung ,38208,989,95,44,0.095921481,0.0449916
IHC,701869.0,58-1407239,2006,Roy T.K. Thung ,27403,924,32,14,0.034744817000000004,0.015567656000000001
IRT,701869.0,58-1407240,2013,Roy T.K. Thung ,29361,820,56,81,0.06795221,0.09848657599999999
IRT,701869.0,58-1407241,2014,Roy T.K. Thung ,34699,937,119,44,0.127177351,0.04700891
IRT,701869.0,58-1407242,2015,Roy T.K. Thung ,40418,971,106,46,0.109501355,0.047850802000000005
IRT,701869.0,58-1407243,2016,Roy T.K. Thung ,53646,901,84,14,0.09367023599999999,0.015443965
IRT,701869.0,58-1407244,2017,Roy T.K. Thung ,38484,1192,97,29,0.08109141,0.024688612999999998
IRT,701869.0,58-1407245,2018,Roy T.K. Thung ,32071,839,29,82,0.034823053,0.097782824
NGVT ,1653477.0,4-74027764,2016,Richard Kelson ,34651,887,57,14,0.063854863,0.016279209
NGVT ,1653477.0,4-74027764,2017,Richard Kelson ,38081,1014,34,35,0.033550013999999996,0.034881786
NGVT ,1653477.0,4-74027764,2018,Richard Kelson ,42884,1077,33,48,0.031035692,0.044193769
NGVT ,1653477.0,4-74027764,2019,Richard Kelson ,51002,1038,50,18,0.04783445,0.017717083999999998
INGR,1046257.0,001-13397,2006,Ilene S. Gordon ,25689,1023,152,83,0.14893314800000002,0.08115027
INGR,1046257.0,001-13398,2007,Ilene S. Gordon ,26978,804,86,41,0.10668352099999999,0.050636747999999995
INGR,1046257.0,001-13399,2008,Ilene S. Gordon ,49180,973,56,29,0.057322367,0.029568874
INGR,1046257.0,001-13400,2009,Ilene S. Gordon ,45712,871,31,47,0.035954989,0.053599113
INGR,1046257.0,001-13401,2010,Ilene S. Gordon ,45384,797,111,54,0.138693799,0.06766745
INGR,1046257.0,001-13402,2011,Ilene S. Gordon ,49687,1118,85,38,0.076404205,0.033640069
INGR,1046257.0,001-13403,2012,Ilene S. Gordon ,30157,871,118,36,0.135654264,0.040993148
INGR,1046257.0,001-13404,2013,Ilene S. Gordon ,29502,798,58,49,0.072541032,0.061355129
INGR,1046257.0,001-13405,2014,Ilene S. Gordon ,26131,800,63,60,0.079044823,0.074617036
INGR,1046257.0,001-13406,2015,Ilene S. Gordon ,28403,992,62,62,0.062805042,0.062153195999999994
INGR,1046257.0,001-13407,2016,Ilene S. Gordon ,46368,920,99,21,0.107196499,0.023058861
INGR,1046257.0,001-13408,2017,Ilene S. Gordon ,30097,836,28,19,0.033195229,0.022192886000000002
INGR,1046257.0,001-13409,2018,James P. Zallie,29749,904,109,15,0.12075391199999999,0.016636635
INGR,1046257.0,001-13410,2019,James P. Zallie,29208,956,53,78,0.05501182,0.082068717
IPHI,1160958.0,7-70557980,2015,Ford Tamer,36651,996,81,31,0.08173128,0.030784707
IPHI,1160958.0,7-70557980,2016,Ford Tamer,41451,1168,100,41,0.085328511,0.035108961
IPHI,1160958.0,7-70557980,2017,Ford Tamer,41651,1056,93,38,0.087879267,0.035649966
IPHI,1160958.0,7-70557980,2018,Ford Tamer,42481,1069,86,31,0.080316481,0.029265242
NSP,1000753.0,76-0479645,2000,Paul J. Sarvadi,54740,1227,80,38,0.064897699,0.030898519
NSP,1000753.0,76-0479646,2001,Paul J. Sarvadi,36282,857,83,47,0.09636538300000001,0.054612287
NSP,1000753.0,76-0479647,2002,Paul J. Sarvadi,27275,984,65,43,0.065687017,0.044094512
NSP,1000753.0,76-0479648,2003,Paul J. Sarvadi,27063,912,65,32,0.071702033,0.035244437
NSP,1000753.0,76-0479649,2004,Paul J. Sarvadi,29951,906,35,33,0.038719182000000005,0.036965605
NSP,1000753.0,76-0479650,2005,Paul J. Sarvadi,30700,920,57,71,0.061733052999999996,0.07754649599999999
NSP,1000753.0,76-0479651,2006,Paul J. Sarvadi,52703,1097,36,35,0.032454568999999996,0.031848824
NSP,1000753.0,76-0479652,2007,Paul J. Sarvadi,25403,951,31,83,0.032247828,0.087479425
NSP,1000753.0,76-0479653,2008,Paul J. Sarvadi,43533,998,99,53,0.099543707,0.052697174000000006
NSP,1000753.0,76-0479654,2009,Paul J. Sarvadi,41471,928,70,82,0.075431829,0.08792332900000001
NSP,1000753.0,76-0479655,2010,Paul J. Sarvadi,27189,934,33,24,0.03492687,0.025749203999999998
NSP,1000753.0,76-0479656,2012,Paul J. Sarvadi,25476,1037,102,61,0.097927002,0.058826817
IBP,1580905.0,45-3707650,2013,Jeffrey W. Edwards,50294,953,29,70,0.030236242000000003,0.07372809
IBP,1580905.0,45-3707651,2014,Jeffrey W. Edwards,49647,975,45,27,0.046030735,0.027501544
IBP,1580905.0,45-3707652,2015,Jeffrey W. Edwards,28778,832,33,41,0.039099828999999996,0.049567438
IBP,1580905.0,45-3707653,2016,Jeffrey W. Edwards,35996,898,104,70,0.115653916,0.077611401
IBP,1580905.0,45-3707654,2017,Jeffrey W. Edwards,41830,936,77,58,0.082256964,0.06180249
IBP,1580905.0,45-3707655,2018,Jeffrey W. Edwards,37385,992,31,66,0.030772277,0.06613399
ITGR,1114483.0,16-1531026,2011,Thomas J. Hook ,33993,1072,78,66,0.072516708,0.061167665999999996
ITGR,1114483.0,16-1531027,2012,Joseph W. Dziedzic,36689,855,87,30,0.10209587099999999,0.035489678999999996
ITGR,1114483.0,16-1531028,2013,Joseph W. Dziedzic,39264,893,193,48,0.216594774,0.053934422999999995
ITGR,1114483.0,16-1531029,2014,Joseph W. Dziedzic,39135,830,55,42,0.06604054599999999,0.050026552
ITGR,1114483.0,16-1531030,2015,Joseph W. Dziedzic,42703,919,51,27,0.05503451400000001,0.029504566
ITGR,1114483.0,16-1531031,2016,Joseph W. Dziedzic,39647,1033,52,71,0.049952996,0.068980675
ITGR,1114483.0,16-1531032,2017,Joseph W. Dziedzic,37543,981,163,84,0.166487404,0.085280696
ITGR,1114483.0,16-1531033,2018,Joseph W. Dziedzic,34391,1166,73,108,0.062794938,0.092590721
I,1525773.0,98-1009418,2014,Stephen Spengler,25418,957,83,64,0.08668827800000001,0.066957026
I,1525773.0,98-1009419,2015,Stephen Spengler,44875,1947,172,46,0.088287251,0.02373103
I,1525773.0,98-1009420,2016,Stephen Spengler,76875,946,54,55,0.056827271,0.058334187
ICE,1571949.0,001-36198,2005,Jeff Sprecher,53603,880,47,70,0.053964972,0.079029013
ICE,1571949.0,001-36199,2007,Jeff Sprecher,49597,956,56,26,0.05881509,0.027156822
ICE,1571949.0,001-36200,2008,Jeff Sprecher,36706,1362,101,29,0.074426305,0.021254049
ICE,1571949.0,001-36201,2009,Jeff Sprecher,45388,1588,78,72,0.048904899,0.045652295
ICE,1571949.0,001-36202,2010,Jeff Sprecher,52648,1841,212,165,0.11535617699999999,0.089703522
ICE,1571949.0,001-36203,2011,Jeff Sprecher,52017,912,42,51,0.045691471,0.056020558
ICE,1571949.0,001-36204,2012,Jeff Sprecher,53987,885,54,16,0.061541108,0.018510356000000002
ICE,1571949.0,001-36205,2013,Jeff Sprecher,63653,2289,294,101,0.128236199,0.044323275999999995
ICE,1571949.0,001-36206,2014,Jeff Sprecher,61761,1855,73,43,0.039296322,0.023434418
ICE,1571949.0,001-36207,2015,Jeff Sprecher,54859,1611,54,116,0.033471452,0.071993217
ICE,1571949.0,001-36208,2016,Jeff Sprecher,52021,1015,35,81,0.034501633,0.079687318
ICE,1571949.0,001-36209,2017,Jeff Sprecher,59491,1034,67,81,0.064330673,0.078580435
ICE,1571949.0,001-36210,2018,Jeff Sprecher,46865,1041,48,17,0.046315895,0.016089175
ICE,1571949.0,001-36211,2019,Jeff Sprecher,46843,1118,78,70,0.069823017,0.062381747
IHG,858446.0,001-101409,2003,Keith Barr,30180,877,47,28,0.054051365999999997,0.031789987
IHG,858446.0,001-101410,2005,Andrew Cosslett,42821,1005,30,32,0.030102555,0.031800096
IHG,858446.0,001-101411,2006,Richard Solomans,64879,907,64,30,0.070740851,0.032545184
IHG,858446.0,001-101412,2007,Richard Solomans,26681,958,41,72,0.042419747,0.074816462
IHG,858446.0,001-101413,2008,Richard Solomans,30876,1010,66,44,0.065114863,0.04327331
IHG,858446.0,001-101414,2009,Richard Solomans,32903,1024,43,25,0.04205187,0.024687846
IHG,858446.0,001-101415,2010,Richard Solomans,52400,1196,118,41,0.09905752400000001,0.034257362
IHG,858446.0,001-101416,2011,Richard Solomans,45202,994,103,29,0.10319439999999999,0.029288512000000003
IHG,858446.0,001-101417,2012,Richard Solomans,50569,938,70,49,0.074506798,0.052598091
IHG,858446.0,001-101418,2013,Richard Solomans,66545,1040,100,98,0.09624188300000001,0.09385119300000001
IHG,858446.0,001-101419,2014,Richard Solomans,65970,1046,56,21,0.05319949400000001,0.020189099999999998
IHG,858446.0,001-101420,2015,Richard Solomans,66134,867,99,61,0.114511308,0.069886694
IHG,858446.0,001-101421,2016,Keith Barr,68424,1204,111,31,0.09197596,0.025680877999999997
IHG,858446.0,001-101422,2017,Keith Barr,70699,1045,58,84,0.055916081,0.079975115
IHG,858446.0,001-101423,2018,Keith Barr,77970,973,64,67,0.065563201,0.069224542
IHG,858446.0,001-101424,2019,Keith Barr,59795,772,114,45,0.148110146,0.058396819
IBM,51143.0,1-30871985,1994,Louis Vincent Gerstner Jr. ,50163,982,35,44,0.035587662,0.044370054000000006
IBM,51143.0,1-30871985,1995,Louis Vincent Gerstner Jr. ,49050,1028,100,63,0.097567283,0.061433958
IBM,51143.0,1-30871985,1996,Louis Vincent Gerstner Jr. ,53848,964,58,54,0.059892807,0.055954751
IBM,51143.0,1-30871985,1997,Louis Vincent Gerstner Jr. ,51719,1155,53,80,0.04598335,0.06916939999999999
IBM,51143.0,1-30871985,1998,Louis Vincent Gerstner Jr. ,27988,1108,68,23,0.060976811,0.020749542
IBM,51143.0,1-30871985,1999,Louis Vincent Gerstner Jr. ,37691,2363,106,89,0.044879589000000004,0.037624271
IBM,51143.0,1-30871985,2000,Louis Vincent Gerstner Jr. ,44495,1167,118,23,0.100685569,0.020097785
IBM,51143.0,1-30871985,2001,Louis Vincent Gerstner Jr. ,30173,1038,63,52,0.060819408,0.050036027999999996
IBM,51143.0,1-30871985,2002,Samuel J. Palmisano,54595,1036,35,92,0.033989981,0.08877415300000001
IBM,51143.0,1-30871985,2003,Samuel J. Palmisano,36828,1119,51,107,0.045261759000000006,0.095853873
IBM,51143.0,1-30871985,2004,Samuel J. Palmisano,31142,955,89,59,0.092911749,0.062243229000000004
IBM,51143.0,1-30871985,2005,Samuel J. Palmisano,40252,1106,58,37,0.052204297999999996,0.03317881
IBM,51143.0,1-30871985,2006,Samuel J. Palmisano,49887,1232,67,41,0.05475303,0.033122913
IBM,51143.0,1-30871985,2007,Samuel J. Palmisano,49218,1203,95,52,0.07874697,0.043381195
IBM,51143.0,1-30871985,2008,Samuel J. Palmisano,53131,990,177,78,0.17860304899999999,0.07874563
IBM,51143.0,1-30871985,2009,Samuel J. Palmisano,51471,1133,57,71,0.050277165,0.062334525
IBM,51143.0,1-30871985,2010,Samuel J. Palmisano,51588,929,56,42,0.060667015,0.04492795
IBM,51143.0,1-30871985,2011,Ginni Rometty,54350,1132,97,88,0.08566508099999999,0.078051842
IBM,51143.0,1-30871985,2012,Ginni Rometty,52145,1458,82,95,0.056151074,0.06492125
IBM,51143.0,1-30871985,2013,Ginni Rometty,53861,852,37,12,0.04303846099999999,0.014507175
IBM,51143.0,1-30871985,2015,Ginni Rometty,52265,901,105,66,0.116871659,0.073325248
IBM,51143.0,1-30871985,2016,Ginni Rometty,53673,1080,53,97,0.049372707,0.08948121099999999
IBM,51143.0,1-30871985,2017,Ginni Rometty,50109,1007,186,21,0.184231565,0.020489112
IBM,51143.0,1-30871985,2018,Ginni Rometty,53139,1044,42,33,0.039944172,0.031224857999999998
IBM,51143.0,1-30871985,2019,Ginni Rometty,48639,1055,62,104,0.05923211900000001,0.098765191
IFF,51253.0,1-31432060,2009,Robert Amen ,29648,851,65,13,0.076580297,0.015110793
IFF,51253.0,1-31432060,2010,Dough Tough,27393,829,72,67,0.087385973,0.080641444
IFF,51253.0,1-31432060,2011,Dough Tough,44071,1237,42,85,0.033730544,0.068787926
IFF,51253.0,1-31432060,2012,Dough Tough,34959,1367,108,86,0.078990033,0.062690115
IFF,51253.0,1-31432060,2013,Dough Tough,35660,1660,91,141,0.055109186,0.08493681800000001
IFF,51253.0,1-31432060,2014,Andreas Fibig,26445,2089,116,35,0.055442824,0.016962922
IFF,51253.0,1-31432060,2015,Andreas Fibig,42796,1027,104,44,0.101442191,0.04262356
IFF,51253.0,1-31432060,2016,Andreas Fibig,50726,988,147,18,0.14844781,0.018666915
IFF,51253.0,1-31432060,2018,Andreas Fibig,44530,1588,134,102,0.08442195599999999,0.06396133400000001
IFF,51253.0,1-31432060,2019,Andreas Fibig,30458,904,134,40,0.147981416,0.044714162
IGT,1619762.0,001-36906,1999,Reno Gazette,39633,1171,54,40,0.045723085999999996,0.033915552
IGT,1619762.0,001-36907,2001,Reno Gazette,39444,989,110,54,0.111526746,0.054657137
IGT,1619762.0,001-36908,2002,Renato Ascoli,35582,1205,73,27,0.060386237,0.022305154
IGT,1619762.0,001-36909,2003,Renato Ascoli,44699,1034,80,90,0.077477172,0.08677428599999999
IGT,1619762.0,001-36910,2004,Renato Ascoli,53671,1093,69,37,0.063232782,0.033406799
IGT,1619762.0,001-36911,2005,Renato Ascoli,28106,970,72,82,0.074506798,0.08423030699999999
IGT,1619762.0,001-36912,2016,Marco Sala,35747,958,34,56,0.034985071,0.058671777
IGT,1619762.0,001-36913,2017,Marco Sala,54657,996,140,59,0.140084887,0.059313737000000005
IGT,1619762.0,001-36914,2018,Marco Sala,50375,947,61,40,0.064385985,0.042603184
IP,51434.0,1-30872805,1998,John T. Dillom ,48244,1757,179,164,0.102067887,0.09344741300000001
IP,51434.0,1-30872805,1999,John T. Dillom ,39638,1116,59,83,0.052872213,0.073979669
IP,51434.0,1-30872805,2000,John T. Dillom ,37173,809,56,34,0.068970186,0.042036320999999995
IP,51434.0,1-30872805,2001,John T. Dillom ,25293,1012,50,34,0.049496093,0.0337909
IP,51434.0,1-30872805,2002,John T. Dillom ,29220,933,30,83,0.032674119,0.08906807800000001
IP,51434.0,1-30872805,2003,John T. Dillom ,32761,855,113,37,0.13205998900000002,0.042894232000000004
IP,51434.0,1-30872805,2004,John V. Faraci,39527,983,100,68,0.101380443,0.068748089
IP,51434.0,1-30872805,2005,John V. Faraci,32412,992,138,26,0.138884822,0.026564527
IP,51434.0,1-30872805,2009,John V. Faraci,29509,853,63,54,0.07441510000000001,0.062918321
IP,51434.0,1-30872805,2012,John V. Faraci,44233,972,85,96,0.087270692,0.09912033
IP,51434.0,1-30872805,2013,John V. Faraci,45049,1067,57,38,0.053695655999999994,0.035378137999999996
IP,51434.0,1-30872805,2014,Mark S. Sutton ,41755,1056,95,56,0.089626975,0.053330135
IP,51434.0,1-30872805,2015,Mark S. Sutton ,38021,1000,93,84,0.09260445099999999,0.083711133
IP,51434.0,1-30872805,2016,Mark S. Sutton ,71242,1044,86,18,0.082225532,0.017254943000000002
IP,51434.0,1-30872805,2017,Mark S. Sutton ,67633,995,37,81,0.037082955,0.081603222
IP,51434.0,1-30872805,2018,Mark S. Sutton ,35926,886,49,39,0.054986212,0.044094512
IPG,51644.0,1-31024020,2000,"Philip H. Geier, Jr.",51068,954,43,45,0.045055218,0.047623995999999995
IPG,51644.0,1-31024020,2001,"John J. Dooner, Jr.",25367,1001,44,51,0.04346555,0.051078390999999994
IPG,51644.0,1-31024020,2002,Michael I. Roth ,66825,1121,90,24,0.080097307,0.021848594
IPG,51644.0,1-31024020,2003,Michael I. Roth ,34863,1937,66,85,0.034302907,0.044025758
IPG,51644.0,1-31024020,2005,Michael I. Roth ,53808,1266,38,32,0.029986513,0.024922162
IPG,51644.0,1-31024020,2006,Michael I. Roth ,36776,913,109,40,0.119681185,0.044013612
IPG,51644.0,1-31024020,2007,Michael I. Roth ,41246,961,104,44,0.10828358800000001,0.045739704000000006
IPG,51644.0,1-31024020,2008,Michael I. Roth ,47567,941,29,67,0.03117017,0.07094634
IPG,51644.0,1-31024020,2009,Michael I. Roth ,34289,783,43,12,0.05432491,0.015961632
IPG,51644.0,1-31024020,2010,Michael I. Roth ,40594,960,55,39,0.057103834000000006,0.040388823
IPG,51644.0,1-31024020,2012,Michael I. Roth ,29248,879,72,70,0.082203055,0.079417561
IPG,51644.0,1-31024020,2013,Michael I. Roth ,47340,914,44,57,0.048378871,0.061821947
IPG,51644.0,1-31024020,2014,Michael I. Roth ,37654,975,104,38,0.10620869599999999,0.039368922
IPG,51644.0,1-31024020,2015,Michael I. Roth ,46159,982,99,16,0.100982032,0.016679356
IPG,51644.0,1-31024020,2016,Michael I. Roth ,43080,955,109,25,0.114592772,0.026414065
IPG,51644.0,1-31024020,2017,Michael I. Roth ,50049,913,82,60,0.089314948,0.066071276
IPG,51644.0,1-31024020,2018,Michael I. Roth ,27210,863,34,80,0.039059042,0.092543265
IPG,51644.0,1-31024020,2019,Michael I. Roth ,48021,1008,96,60,0.095369374,0.059069287000000005
IPI,1421461.0,2-61501877,2008,Robert P. Jornayvaz,38272,926,34,28,0.036545677,0.029863214
IPI,1421461.0,2-61501877,2009,Robert P. Jornayvaz,39569,814,54,31,0.06641301,0.037557305
IPI,1421461.0,2-61501877,2010,Robert P. Jornayvaz,41736,872,65,23,0.074183294,0.026309691
IPI,1421461.0,2-61501877,2011,Robert P. Jornayvaz,36549,828,120,44,0.145044442,0.053137364000000006
IPI,1421461.0,2-61501877,2012,Robert P. Jornayvaz,33733,1879,135,100,0.07199580400000001,0.053465280999999996
IVC,742112.0,9-52680965,2002,A. Malachi Mixon,26494,986,63,23,0.064255878,0.023406213999999998
IVC,742112.0,9-52680965,2003,A. Malachi Mixon,43020,801,41,39,0.051432215999999996,0.04859526
IVC,742112.0,9-52680965,2004,A. Malachi Mixon,51899,1076,66,67,0.061111553,0.062601554
IVC,742112.0,9-52680965,2006,A. Malachi Mixon,26496,960,45,72,0.046559271,0.074617036
IVC,742112.0,9-52680965,2007,A. Malachi Mixon,25809,981,41,22,0.042205732,0.022753673
IVC,742112.0,9-52680965,2008,A. Malachi Mixon,25798,990,66,41,0.067092755,0.041612055
IVC,742112.0,9-52680965,2009,A. Malachi Mixon,41392,874,99,62,0.11360108099999999,0.071219426
IVC,742112.0,9-52680965,2010,Geral Blouch,54482,921,41,36,0.045058648,0.038557245
IVC,742112.0,9-52680965,2011,Geral Blouch,43171,856,46,34,0.053867657,0.040015753
IVC,742112.0,9-52680965,2012,Geral Blouch,36468,977,85,59,0.087297415,0.060732932999999996
IVC,742112.0,9-52680965,2015,Matt Monaghan,64971,1893,100,94,0.052800253,0.049446885
IVC,742112.0,9-52680965,2016,Matt Monaghan,63202,1450,56,56,0.038819226,0.038347585
IVC,742112.0,9-52680965,2017,Matt Monaghan,44349,925,43,49,0.046949633,0.053153566
IVC,742112.0,9-52680965,2018,Matt Monaghan,46153,1210,110,48,0.09091512800000001,0.039488044
IVC,742112.0,9-52680965,2019,Matt Monaghan,47999,756,78,28,0.10364643300000001,0.037598007
IO,866609.0,2-22286646,1999,Sam K. Smith ,37523,1585,191,36,0.120490951,0.022846555
IO,866609.0,2-22286646,2000,Sam K. Smith ,45321,949,47,45,0.049082380999999994,0.047178532999999995
IO,866609.0,2-22286646,2001,Bob Peeler ,29327,756,41,73,0.054455733,0.096983187
IO,866609.0,2-22286646,2002,Bob Peeler ,43662,1566,166,149,0.105863576,0.094993416
IO,866609.0,2-22286646,2003,Bob Peeler ,41349,920,95,14,0.10293320199999999,0.014879604
